0.992325	8.000085	20.003615	0.105056	8.000037	19.999896	
0.992710	8.000085	20.003615	0.105056	8.000014	19.999798	
0.993146	8.000085	20.003615	0.105056	7.999841	19.999957	
0.993582	8.000085	20.003615	0.105056	7.999905	20.000160	
0.994018	8.000085	20.003615	0.105056	7.999992	20.000063	
0.994454	8.000085	20.003615	0.105056	8.000092	19.999934	
0.994836	8.000085	20.003615	0.105056	7.999785	20.000300	
0.995219	8.000085	20.003615	0.105056	8.000120	19.999962	
0.995601	8.000085	20.003615	0.105056	7.999998	20.000016	
0.995983	8.000085	20.003615	0.105056	7.999843	20.000070	
0.996453	8.000085	20.003615	0.105056	7.999847	19.999828	
0.996923	8.000085	20.003615	0.105056	8.000035	20.000234	
0.997393	8.000085	20.003615	0.105056	8.000003	19.999944	
0.997863	8.000085	20.003615	0.105056	7.999971	20.000017	
0.998305	8.000085	20.003615	0.105056	7.999948	19.999910	
0.998746	8.000085	20.003615	0.105056	8.000028	20.000010	
0.999188	8.000085	20.003615	0.105056	7.999930	19.999948	
0.999629	8.000085	20.003615	0.105056	8.000091	19.999970	
0.999677	8.000085	20.003615	0.105056	7.999867	19.999914	
0.999725	8.000085	20.003615	0.105056	7.999935	20.000064	
0.999773	8.000085	20.003615	0.105056	8.000052	20.000090	
0.999821	8.000085	20.003615	0.105056	8.000101	19.999937	
0.999826	8.000085	20.003615	0.105056	8.000137	20.000006	
0.999831	8.000085	20.003615	0.105056	8.000114	19.999787	
0.999836	8.000085	20.003615	0.105056	8.000148	20.000052	
0.999840	8.000085	20.003615	0.105056	7.999998	19.999883	
0.999845	8.000085	20.003615	0.105056	7.999803	20.000214	
0.999850	8.000085	20.003615	0.105056	8.000098	20.000014	
0.999855	8.000085	20.003615	0.105056	8.000064	20.000078	
0.999860	8.000085	20.003615	0.105056	8.000063	20.000139	
0.999882	8.000085	20.003615	0.105056	7.999994	20.000140	
0.999905	8.000085	20.003615	0.105056	7.999986	19.999956	
0.999927	8.000085	20.003615	0.105056	7.999971	20.000054	
0.999950	8.000085	20.003615	0.105056	8.000096	20.000075	
1.000034	8.000085	20.003615	0.105056	8.000060	19.999842	
1.000119	8.000085	20.003615	0.105056	8.000166	20.000016	
1.000203	8.000085	20.003615	0.105056	7.999869	19.999967	
1.000287	8.000085	20.003615	0.105056	7.999883	19.999899	
1.000413	8.000085	20.003615	0.105056	7.999730	19.999991	
1.000538	8.000085	20.003615	0.105056	7.999961	20.000048	
1.000664	8.000085	20.003615	0.105056	8.000117	19.999910	
1.000789	8.000085	20.003615	0.105056	7.999950	20.000038	
1.000969	8.000085	20.003615	0.105056	8.000022	19.999882	
1.001148	8.000085	20.003615	0.105056	7.999743	20.000118	
1.001328	8.000085	20.003615	0.105056	7.999963	19.999804	
1.001507	8.000085	20.003615	0.105056	7.999948	19.999992	
1.001985	8.000085	20.003615	0.105056	8.000000	19.999980	
1.002463	8.000085	20.003615	0.105056	8.000251	19.999845	
1.002940	8.000085	20.003614	0.105056	7.999854	20.000032	
1.003418	8.000085	20.003614	0.105056	7.999852	19.999986	
1.004256	8.000085	20.003614	0.105056	8.000020	19.999947	
1.005094	8.000085	20.003613	0.105056	7.999957	20.000244	
1.005933	8.000085	20.003612	0.105056	8.000079	19.999914	
1.006771	8.000085	20.003611	0.105056	8.000024	19.999993	
1.008207	8.000085	20.003608	0.105056	8.000012	20.000105	
1.009643	8.000085	20.003606	0.105056	8.000128	20.000038	
1.011078	8.000085	20.003602	0.105056	7.999972	19.999890	
1.012514	8.000085	20.003599	0.105055	7.999958	20.000005	
1.014672	8.000085	20.003592	0.105055	8.000003	19.999893	
1.016830	8.000085	20.003585	0.105055	7.999986	19.999967	
1.018988	8.000085	20.003576	0.105054	8.000081	20.000063	
1.021146	8.000085	20.003566	0.105054	7.999989	20.000082	
1.024685	8.000085	20.003548	0.105053	8.000173	19.999937	
1.028224	8.000085	20.003527	0.105053	7.999882	19.999847	
1.031762	8.000085	20.003503	0.105052	8.000073	19.999926	
1.035301	8.000085	20.003476	0.105051	7.999812	19.999866	
1.037693	8.000085	20.003457	0.105050	8.000037	19.999804	
1.040084	8.000085	20.003436	0.105049	8.000040	19.999811	
1.042476	8.000085	20.003414	0.105048	8.000259	19.999950	
1.044867	8.000085	20.003390	0.105048	7.999962	19.999695	
1.045804	8.000085	20.003380	0.105047	7.999983	19.999623	
1.046740	8.000085	20.003371	0.105047	8.000023	19.999656	
1.047677	8.000085	20.003361	0.105046	7.999962	19.999925	
1.048614	8.000085	20.003351	0.105046	7.999889	19.999778	
1.049152	8.000085	20.003345	0.105046	8.000065	19.999776	
1.049691	8.000085	20.003339	0.105046	7.999945	19.999771	
1.050230	8.000085	20.003333	0.105045	8.000132	19.999748	
1.050769	8.000085	20.003326	0.105045	7.999921	19.999846	
1.051308	8.000085	20.003320	0.105045	8.000060	19.999795	
1.051846	8.000085	20.003314	0.105045	7.999987	19.999747	
1.052385	8.000085	20.003308	0.105045	8.000017	19.999588	
1.052924	8.000085	20.003306	0.105044	7.999844	19.999729	
1.053436	8.000085	20.003308	0.105044	7.999884	19.999718	
1.053949	8.000085	20.003317	0.105044	8.000024	19.999679	
1.054461	8.000085	20.003336	0.105043	7.999915	19.999767	
1.054974	8.000085	20.003366	0.105042	8.000000	19.999784	
1.056465	8.000085	20.003539	0.105040	7.999958	19.999852	
1.057955	8.000085	20.003885	0.105036	8.000030	20.000285	
1.059446	8.000085	20.004455	0.105029	8.000044	20.000882	
1.060937	8.000085	20.005289	0.105020	8.000090	20.001636	
1.062222	8.000085	20.006233	0.105009	8.000100	20.002686	
1.063507	8.000085	20.007387	0.104997	8.000075	20.003893	
1.064792	8.000084	20.008755	0.104982	8.000027	20.005246	
1.066077	8.000083	20.010340	0.104965	7.999971	20.006706	
1.071390	8.000071	20.019299	0.104870	7.999953	20.015731	
1.076702	8.000035	20.032347	0.104730	7.999806	20.028877	
